movieInfo,intro,url,title,star,quote
导演:SeijirôKôyama   主演:山本圭KeiYamamoto/井川比佐志Hisa...;1987 / 日本 / 剧情;;,,https://movie.douban.com/subject/1959195/,忠犬八公物语 / ハチ公物語 / 八千公物语  /  阿八的故事,9,养狗三日，便会对你终其一生。
导演:AlfredHitchcock   主演:JanetLeigh/AnthonyPerkins/VeraMiles;1960 / 美国 / 悬疑惊悚恐怖;;,,https://movie.douban.com/subject/1293181/,惊魂记 / Psycho / 精神病患者  /  触目惊心,8,故事的反转与反转，分裂电影的始祖。
导演:LucBesson   主演:让-马克·巴尔Jean-MarcBarr/让·雷诺JeanRe...;1988 / 法国美国意大利 / 剧情爱情;;,,https://movie.douban.com/subject/1300960/,碧海蓝天 / Le grand bleu / 碧海情深  /  夜海倾情,8,在那片深蓝中，感受来自大海的忧伤寂寞与美丽自由。
导演:宫崎骏HayaoMiyazaki   主演:高山南MinamiTakayama/佐久间玲Re...;1989 / 日本 / 动画奇幻冒险;;,,https://movie.douban.com/subject/1307811/,魔女宅急便 / 魔女の宅急便 / 魔女琪琪(台)  /  小魔女限时专送,8,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的。
导演:保罗·格林格拉斯PaulGreengrass   主演:马特·达蒙MattDamon/...;2004 / 美国德国 / 动作悬疑惊悚;;,,https://movie.douban.com/subject/1308767/,谍影重重2 / The Bourne Supremacy / 叛谍追击2：机密圈套(港)  /  神鬼认证：神鬼疑云(台),8,谁说王家卫镜头很晃？
导演:道格·里曼DougLiman   主演:马特·达蒙MattDamon/弗兰卡·波坦...;2002 / 美国德国捷克 / 动作悬疑惊悚;;,,https://movie.douban.com/subject/1304102/,谍影重重 / The Bourne Identity / 叛谍追击(港)  /  神鬼认证(台),8,哗啦啦啦啦，天在下雨，哗啦啦啦啦，云在哭泣……找自己。
导演:杨德昌EdwardYang   主演:张震ChenChang/杨静怡LisaYang/张...;1991 / 台湾 / 剧情犯罪;;,,https://movie.douban.com/subject/1292329/,牯岭街少年杀人事件 / 牯嶺街少年殺人事件 / A Brighter Summer Day,8,弱者送给弱者的一刀。
导演:王家卫KarWaiWong   主演:张国荣LeslieCheung/张曼玉MaggieC...;1990 / 香港 / 犯罪剧情爱情;;,,https://movie.douban.com/subject/1305690/,阿飞正传 / 阿飛正傳 / Days of Being Wild,8,王家卫是一种风格，张国荣是一个代表。
导演:理查德·林克莱特RichardLinklater   主演:伊桑·霍克EthanHawke...;2013 / 美国 / 剧情爱情;;,"
                                　　被影迷奉为爱情圭臬的《爱在黎明破晓前》、《爱在日落黄昏时》终于迎来了第三部《爱在午夜降临前》。第一部中美国青年杰西（伊桑·霍克 Ethan Hawke 饰）坐火车邂逅法国女孩赛琳（朱莉·德尔佩 Julie Delpy 饰），两人在维也纳度过难忘一晚；9年后的第二部，杰西已成 为作家，他的小说让他和赛琳在巴黎重逢，两人于日落前再续前缘。如今又一个9年过去了，杰西与赛琳已经一起生活并有了一对双胞胎女儿，对人生和爱情也有了更多感悟。《爱在午夜降临前》就是撷取他们在希腊伯罗奔尼撒南部小岛度假的最后一天。
                                    ",https://movie.douban.com/subject/10808442/,爱在午夜降临前 / Before Midnight / 爱在午夜希腊时(台)  /  情约半生(港),8,所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃。
导演:岩井俊二ShunjiIwai   主演:恰拉Chara/伊藤步AyumiIto/三上...;1996 / 日本 / 犯罪剧情;;,,https://movie.douban.com/subject/1307793/,燕尾蝶 / スワロウテイル / Swallowtail Butterfly  /  Suwarôteiru,8,现实与童话交相辉映的旅程。
导演:安东尼·明格拉AnthonyMinghella   主演:拉尔夫·费因斯RalphFien...;1996 / 美国英国 / 爱情剧情战争;;,,https://movie.douban.com/subject/1291853/,英国病人 / The English Patient / 英伦情人(台)  /  别问我是谁(港),8,"In memory, love lives forever..."
导演:新海诚MakotoShinkai   主演:神木隆之介RyûnosukeKamiki/上...;2016 / 日本 / 剧情爱情动画;;,,https://movie.douban.com/subject/26683290/,你的名字。 / 君の名は。 / 你的名字  /  君之名,8,穿越错位的时空，仰望陨落的星辰，你没留下你的名字，我却无法忘记那句“我爱你”。
导演:SergioLeone   主演:ClintEastwood/EliWallach/LeeVanCleef;1966 / 意大利西班牙西德 / 冒险西部;;,,https://movie.douban.com/subject/1401118/,"黄金三镖客 / Il buono, il brutto, il cattivo. / 好·坏·丑  /  独行侠决斗地狱门(港)",9,最棒的西部片。
导演:萨姆·门德斯SamMendes   主演:凯文·史派西KevinSpacey/安妮特...;1999 / 美国 / 剧情爱情家庭;;,,https://movie.douban.com/subject/1292062/,美国丽人 / American Beauty / 美丽有罪(港)  /  美国心·玫瑰情(台),8,每个人的内心都是深不可测的大海。 
导演:普特鹏·普罗萨卡·那·萨克那卡林PuttipongPromsakaNaSakolnakorn/华森·波克彭...;2010 / 泰国 / 剧情喜剧爱情;;,,https://movie.douban.com/subject/4739952/,初恋这件小事 / สิ่งเล็กเล็กที่เรียกว่า...รัก / 初恋那件小事(港)  /  暗恋那点小事,8,黑小鸭速效美白记。
导演:StanleyKubrick   主演:MalcolmMcDowell/PatrickMagee/Michael...;1971 / 英国美国 / 犯罪剧情科幻;;,,https://movie.douban.com/subject/1292233/,发条橙 / A Clockwork Orange / 发条桔子  /  发条橙子,8,我完全康复了。
导演:QuentinTarantino   主演:布拉德·皮特BradPitt/梅拉尼·罗兰M...;2009 / 美国德国 / 剧情犯罪;;,"
                                　　故事分五章进行。二战中德占法国，德军上校汉斯（克里斯托弗·瓦尔兹 Christoph Waltz 饰）号称“犹太猎人”，在一次屠犹行动中，少女苏珊娜（梅勒尼·劳伦特 Mélanie Laurent 饰）侥幸逃脱。与此同时，八名美国犹太士兵在中尉奥尔多（布拉德·皮特 饰） 的带领下潜入德占法国刺杀德国军人，其行动神出鬼没，手法残忍，对德军造成相当威胁，被称为“杂种”。三年后苏珊娜来到巴黎继承了姑母的电影院，结识了德国战斗英雄，电影《国家荣耀》的主演弗里德里克（丹尼尔·布鲁赫 Daniel Brühl 饰）。对苏珊娜一见钟情的弗里德里克说服德国宣传部长约瑟夫·戈培尔（西尔维斯特·格洛斯 Sylvester Groth 饰）在苏珊娜的影院首映《国家荣耀》，希特勒（马丁·乌特克 Martin Wuttke 饰）本人也将出席。苏珊娜决定借放映之机烧毁影院；而在德国间谍女演员布里奇特（戴安娜·克鲁格 Diane Kruger饰）的安排下，英美联合的刺杀行动“奇诺”也将在首映当晚行动……
                                    ",https://movie.douban.com/subject/1438652/,无耻混蛋 / Inglourious Basterds / 恶棍特工(台)  /  希魔撞正杀人狂(港),8,昆汀同学越来越变态了，比北野武还杜琪峰。
导演:StevenSpielberg   主演:HenryThomas/DeeWallace/RobertMacNa...;1982 / 美国 / 剧情科幻;;,,https://movie.douban.com/subject/1294638/,E.T. 外星人 / E.T.: The Extra-Terrestrial / 外星人E.T.  /  外星人,8,生病的E.T.皮肤的颜色就像柿子饼。
导演:雅克·贝汉JacquesPerrin/雅克·克鲁奥德JacquesCluzaud   主演:...;2001 / 法国德国意大利西班牙瑞士 / 纪录片;;,"
                                　　当鸟儿用羽翼去实现梦想，翱翔在我们永远无法凭借自身企及的天空，人类又该赋予他们怎样的赞叹呢？
                                    ",https://movie.douban.com/subject/1292281/,迁徙的鸟 / Le peuple migrateur / 鸟的迁徙  /  鸟与梦飞行,9,最美的飞翔。
导演:西恩·潘SeanPenn   主演:埃米尔·赫斯基EmileHirsch/马西娅·...;2007 / 美国 / 冒险传记剧情;;,,https://movie.douban.com/subject/1905462/,荒野生存 / Into the Wild / 浪荡天涯(港)  /  阿拉斯加之死(台),8,出门必备：本草纲目。
导演:汉内斯·赫尔姆HannesHolm   主演:罗夫·拉斯加德RolfLassgård...;2015 / 瑞典 / 剧情;;,,https://movie.douban.com/subject/26628357/,一个叫欧维的男人决定去死 / En man som heter Ove / 明天别再来敲门(台)  /  想死冇咁易(港),8,惠及一生的美丽。
导演:吴宇森JohnWoo   主演:约翰·特拉沃尔塔JohnTravolta/尼古拉斯...;1997 / 美国 / 动作科幻犯罪惊悚;;,,https://movie.douban.com/subject/1292659/,变脸 / Face/Off / 夺面双雄,8,当发哥的风衣、墨镜出现在了凯奇身上⋯⋯
导演:CharlesChaplin   主演:查理·卓别林CharlesChaplin/弗吉尼亚·...;1931 / 美国 / 喜剧剧情爱情;;,,https://movie.douban.com/subject/1293908/,城市之光 / City Lights / City Lights: A Comedy Romance in Pantomime  /  Lichter der Großstadt,9,永远的小人物，伟大的卓别林。
导演:MichaelCurtiz   主演:亨弗莱·鲍嘉HumphreyBogart/英格丽·褒曼...;1942 / 美国 / 剧情爱情战争;;,,https://movie.douban.com/subject/1296753/,卡萨布兰卡 / Casablanca / 北非谍影(港)  /  卡萨布兰卡,8,世界上有那么多女人那么多酒馆，但她偏偏走进我的这家。
导演:邓肯·琼斯DuncanJones   主演:山姆·洛克威尔SamRockwell/凯文...;2009 / 英国 / 剧情科幻悬疑;;,,https://movie.douban.com/subject/3073124/,月球 / Moon / 月劫余生(港)  /  寂寞月影,8,2009媲美《第九区》的又一部科幻神作。
导演:米歇尔·冈瑞MichelGondry   主演:金·凯瑞JimCarrey/凯特·温...;2004 / 美国 / 剧情爱情奇幻;;,"
                                　　内向沉稳的约尔•巴瑞斯（金•凯瑞 饰）在一次聚会中认识了率真随性的克莱门汀•克罗斯基（凯特•温丝莱特 饰），二人成为情侣。和普通的情侣一样，他们的日子也在甜蜜和争吵中度过。
                                    ",https://movie.douban.com/subject/1308777/,暖暖内含光 / Eternal Sunshine of the Spotless Mind / 暧暧内含光  /  美丽心灵的永恒阳光,8,恋爱是一次神经的冒险。就算失去记忆，也会爱上你。
导演:袁建滔ToeYuen   主演:李晋纬/林海峰JanLamb/吴君如SandraNg;2001 / 香港 / 剧情喜剧动画;;,,https://movie.douban.com/subject/1302476/,麦兜故事 / 麥兜故事 / 麦兜的故事  /  My Life as McDull,8,麦兜是一只很哲学的猪。 
导演:雷德利·斯科特RidleyScott   主演:乔什·哈奈特JoshHartnett/...;2001 / 美国 / 动作历史战争;;,,https://movie.douban.com/subject/1291824/,黑鹰坠落 / Black Hawk Down / 黑鹰降落  /  黑鹰计划,8,还原真实而残酷的战争。
导演:罗伯特·泽米吉斯RobertZemeckis   主演:汤姆·汉克斯TomHanks/...;2000 / 美国 / 冒险剧情;;,,https://movie.douban.com/subject/1298653/,荒岛余生 / Cast Away / 浩劫重生(台)  /  劫后重生(港),8,一个人的独角戏。
导演:李廷香Jeong-hyangLee   主演:金艺芬Eul-boonKim/俞承豪Seung-...;2002 / 韩国 / 剧情家庭;;,,https://movie.douban.com/subject/1299361/,爱·回家 / 집으로... / 外婆的家  /  回家路上,9,献给所有外婆的电影。
导演:安德鲁·尼科尔AndrewNiccol   主演:伊桑·霍克EthanHawke/乌玛...;1997 / 美国 / 剧情科幻;;,,https://movie.douban.com/subject/1300117/,千钧一发 / Gattaca / 变种异煞  /  自然人,8,一部能引人思考的科幻励志片。
导演:秋昌民Chang-minChoo   主演:宋在河Jae-hoSong/李顺载Soon-jae...;2011 / 韩国 / 剧情爱情;;,,https://movie.douban.com/subject/5908478/,我爱你 / 그대를 사랑합니다 / 爱你  /  爱，是一生相伴(台),9,你要相信，这世上真的有爱存在，不管在什么年纪 
导演:罗伯·莱纳RobReiner   主演:杰克·尼科尔森JackNicholson/摩根...;2007 / 美国 / 冒险喜剧剧情;;,,https://movie.douban.com/subject/1867345/,遗愿清单 / The Bucket List / 玩转身前事(港)  /  一路玩到挂(台),8,用剩余不多的时间，去燃烧整个生命。
导演:AlanParker   主演:凯文·史派西KevinSpacey/凯特·温丝莱特Kat...;2003 / 美国德国英国 / 剧情犯罪悬疑;;,,https://movie.douban.com/subject/1305725/,大卫·戈尔的一生 / The Life of David Gale / 铁案悬谜  /  命悬一线,8,捍卫人权只是信仰，一点不妨碍其行为的残忍。
导演:易智言Chih-yenYee   主演:陈柏霖Bo-linChen/桂纶镁LunmeiKwa...;2002 / 台湾法国 / 剧情爱情同性;;,,https://movie.douban.com/subject/1308575/,蓝色大门 / 藍色大門 / 蓝色夏恋  /  Blue Gate Crossing,8,青春的窃窃私语。 
导演:杜琪峰JohnnieTo   主演:吴镇宇FrancisNg/任达华SimonYam/...;1999 / 香港 / 剧情动作犯罪;;,,https://movie.douban.com/subject/1300741/,枪火 / 鎗火 / The Mission,8,一群演技精湛的戏骨，奉献出一个精致的黑帮小品，成就杜琪峰群戏的巅峰之作。
导演:詹姆斯·沃德·布柯特JamesWardByrkit   主演:艾米丽·芭尔多尼Em...;2013 / 美国英国 / 科幻悬疑惊悚;;,,https://movie.douban.com/subject/25807345/,彗星来的那一夜 / Coherence / 相干性  /  相干效应,8,小成本大魅力。
导演:是枝裕和HirokazuKoreeda   主演:阿部宽HiroshiAbe/夏川结衣Yu...;2008 / 日本 / 剧情家庭;;,,https://movie.douban.com/subject/2222996/,步履不停 / 歩いても 歩いても / 横山家之味(港)  /  步伐不停,8,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。
导演:爱德华·兹威克EdwardZwick   主演:莱昂纳多·迪卡普里奥Leonardo...;2006 / 美国德国 / 剧情惊悚冒险;;,,https://movie.douban.com/subject/1428175/,血钻 / Blood Diamond / 血腥钻石  /  滴血钻石,8,每个美丽事物背后都是滴血的现实。
导演:JamieUys   主演:MariusWeyers/SandraPrinsloo/N!xau;1980 / 博茨瓦纳南非 / 喜剧;;,,https://movie.douban.com/subject/1297478/,上帝也疯狂 / The Gods Must Be Crazy / 众神也疯狂 (上)  /  上帝一定发疯了 (上),8,纯净原始的笑与感动。
导演:汤姆·霍珀TomHooper   主演:柯林·菲尔斯ColinFirth/杰弗里·...;2010 / 英国澳大利亚美国 / 剧情传记历史;;,,https://movie.douban.com/subject/4023638/,国王的演讲 / The King's Speech / 皇上无话儿(港)  /  王者之声：宣战时刻(台),8,皇上无话儿。
导演:瑞奇·莫尔RichMoore   主演:约翰·C·赖利JohnC.Reilly/萨拉...;2012 / 美国 / 喜剧动画奇幻冒险;;,"
                                　　无敌破坏王（约翰·C·赖利 John C. Reilly 配音）生活在一个80年代出品的低精度游戏中。他的设定身份是一个反派，每天的生活就是在游戏《快手阿修》中大搞破坏，其后由玩家操作的英雄人物快手阿修（杰克·麦克布瑞尔 Jack McBrayer 配音） 会及时赶到进行修补，赢得奖牌，包揽一切荣耀。身为反派，破坏王厌倦了自己的生活，眼看阿修被胜利者的光环围绕，自己却日复一日在无趣中过活，他终于决定改变。单纯的他以为只要自己也能得到一枚奖牌，就可以摆脱反派的身份，于是某日在游戏厅歇业后，破坏王偷偷离开了自己的游戏，前去闯荡其他电子游戏的世界。
                                    ",https://movie.douban.com/subject/6534248/,无敌破坏王 / Wreck-It Ralph / 破坏王拉尔夫  /  破坏王大冒险,8,迪士尼和皮克斯拿错剧本的产物。
导演:宁浩HaoNing   主演:郭涛TaoGuo/刘桦HuaLiu/连晋TeddyLin;2006 / 中国大陆香港 / 喜剧犯罪;;,,https://movie.douban.com/subject/1862151/,疯狂的石头 / Crazy Stone,8,中国版《两杆大烟枪》。
导演:卡比尔·汗KabirKhan   主演:萨尔曼·汗SalmanKhan/哈莎莉·马...;2015 / 印度 / 剧情喜剧动作,,https://movie.douban.com/subject/26393561/,小萝莉的猴神大叔 / Bajrangi Bhaijaan / 娃娃返乡任务(台)  /  宝莱坞之钢铁奶爸(台),8,
导演:加文·欧康诺GavinO'Connor   主演:汤姆·哈迪TomHardy/乔尔·...;2011 / 美国 / 剧情运动家庭;;,,https://movie.douban.com/subject/3217169/,勇士 / Warrior / 勇者无敌(台)  /  钢铁斗士(港),8,热血沸腾，相当完美的娱乐拳击大餐。
导演:大卫·林奇DavidLynch   主演:娜奥米·沃茨NaomiWatts/劳拉·哈...;2001 / 法国美国 / 剧情悬疑惊悚;;,"
                                　　深夜的穆赫兰道发生一桩车祸，女子丽塔（劳拉·赫利 Laura Harring 饰）在车祸中失了忆。她跌跌撞撞来到一个公寓里藏身。
                                    ",https://movie.douban.com/subject/1292217/,穆赫兰道 / Mulholland Dr. / 穆荷兰大道(台)  /  失忆大道(港),8,大卫·林奇的梦境迷宫。
导演:彼得·维纳PeterWerner   主演:詹姆斯·沃克JamesWolk/特里特·...;2008 / 美国 / 剧情传记;;,"
                                　　BoBo（詹姆斯•沃克 James Wolk 饰）患有先天性的妥瑞氏症，这种严重的痉挛疾病，导致他无法控制地扭动脖子和发出奇怪的声音。而这种怪异的行为，更是让他从小不被周围的人理解，在学校里老师经常批评他，同学们更是对他冷嘲热讽，就连他的父亲也对他失望透顶。只有他的母亲一直是他的坚实臂弯，母亲的坚持与鼓励，让他能够在正常人的生活里艰难前行。然而面对这个不能理解他的世界，BoBo一直在痛苦的漩涡里挣扎。直到在一次全校大会上校长在众人面前巧妙的让大家了解了BoBo的真实情况，让他有了成为一名关爱学生的教师的坚定梦想，即使因为这个病症让BoBo在寻求教师梦想的道路上遭到众人怀疑，屡屡受挫，但他始终坚持着自己的这份梦想, 为了找到一个愿意接受自己的学校，不抛弃梦想，不放弃信念，默默的努力。而他曾经曲折的人生道路在他的坚持下也开始慢慢好转…
                                    ",https://movie.douban.com/subject/4798888/,叫我第一名 / Front of the Class / 开放有爱  /  站在教室前,8,乐观比一切都有力量。
导演:布莱恩·辛格BryanSinger   主演:史蒂芬·鲍德温StephenBaldwin/...;1995 / 德国美国 / 剧情犯罪悬疑惊悚;;,"
                                　　美国加州的圣佩雷罗港一艘货轮爆炸，死亡27人，9000万美元失踪。事故发生以后，联邦调查局探员白基奇在医院等待昏迷不醒的幸存者；海关特派员大卫（查兹•帕明特里 饰）则对另外一名拿到特赦令的幸存者金特（凯文•史派西 饰）进行了审问。
                                    ",https://movie.douban.com/subject/1292214/,非常嫌疑犯 / The Usual Suspects / 刺激惊爆点(台)  /  普通嫌疑犯,8,我不信仰上帝，但我敬畏上帝。
导演:是枝裕和HirokazuKoreeda   主演:柳乐优弥YûyaYagira/北浦爱...;2004 / 日本 / 剧情;;,,https://movie.douban.com/subject/1292337/,无人知晓 / 誰も知らない / 谁知赤子心  /  无人知晓的夏日清晨,9,我的平常生活就是他人的幸福。
导演:AndyWachowski/LarryWachowski   主演:KeanuReeves/LaurenceF...;2003 / 美国澳大利亚 / 动作科幻;;,"
                                　　第二集中，尼奥（基努·里维斯 Keanu Reeves 饰）没有能从内部摧毁“母体”，他的身体在真实世界的飞船上陷于昏迷，思想却被困在介于“母体”和真实世界的中间地带，这个地方由“火车人”控制。墨菲斯（劳伦斯·菲什伯恩 Laurence Fishburne 饰）和崔妮蒂（凯瑞-安·莫斯 Carrie-Anne Moss 饰）等人知道了尼奥的情况，在守护天使的带领下， 找到了“火车人”的控制者梅罗纹奇，经过一番激斗，将尼奥救了出来。
                                    ",https://movie.douban.com/subject/1302467/,黑客帝国3：矩阵革命 / The Matrix Revolutions / 骇客任务完结篇：最后战役  /  廿二世纪杀人网络3：惊变世纪,8,不得不说，《黑客帝国》系列是商业片与科幻、哲学完美结合的典范。
导演:理查德·沙因克曼RichardSchenkman   主演:大卫·李·史密斯David...;2007 / 美国 / 剧情科幻;;,,https://movie.douban.com/subject/2300586/,这个男人来自地球 / The Man from Earth / 地球不死人(港)  /  这个人来自洞穴,8,科幻真正的魅力不是视觉效果能取代的。 
导演:李惠民RaymondLee   主演:张曼玉MaggieCheung/林青霞Brigitte...;1992 / 香港中国大陆 / 剧情动作武侠古装;;,,https://movie.douban.com/subject/1292287/,新龙门客栈 / 新龍門客棧 / New Dragon Gate Inn,8,嬉笑怒骂，调风动月。
导演:莫腾·泰杜姆MortenTyldum   主演:本尼迪克特·康伯巴奇BenedictC...;2014 / 英国美国 / 剧情传记战争同性;;,,https://movie.douban.com/subject/10463953/,模仿游戏 / The Imitation Game / 解码游戏(港)  /  模拟游戏,8,他给机器起名“克里斯托弗”，因为这是他初恋的名字。
导演:迈克尔·贝MichaelBay   主演:肖恩·康纳利SeanConnery/尼古拉...;1996 / 美国 / 动作冒险;;,,https://movie.douban.com/subject/1292728/,勇闯夺命岛 / The Rock / 石破天惊  /  绝地任务,8,类型片的极致。 
导演:邓肯·琼斯DuncanJones   主演:杰克·吉伦哈尔JakeGyllenhaal/...;2011 / 美国加拿大 / 科幻悬疑惊悚;;,"
                                　　在阿富汗执行任务的美国空军飞行员科特史蒂文斯上尉（杰克·吉伦哈尔 Jake Gyllenhaal 饰）突然惊醒，发现自己在一辆高速行驶的列车上，而他的身边坐着一个素不相识的女子克里斯蒂安（米歇尔·莫娜汉 Michelle Monaghan 饰）正在与自己讲话。科尔不知自己为什么会在这辆车上，而且他发现自己居然是以另一个人的身份存在，正当他迷惑不解的时候，列车上忽然发生爆炸……
                                    ",https://movie.douban.com/subject/3075287/,源代码 / Source Code / 启动原始码(台)  /  危机解密(港),8,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作。
导演:詹姆斯·卡梅隆JamesCameron   主演:阿诺·施瓦辛格ArnoldSchwarz...;1991 / 美国法国 / 动作科幻;;,,https://movie.douban.com/subject/1291844/,终结者2：审判日 / Terminator 2: Judgment Day / 终结者2  /  终结者2：末日审判,8,少见的超越首部的续集，动作片中的经典。
导演:FrankDarabont   主演:汤姆·汉克斯TomHanks/大卫·摩斯DavidM...;1999 / 美国 / 犯罪剧情奇幻悬疑;;,,https://movie.douban.com/subject/1300374/,绿里奇迹 / The Green Mile / 绿色奇迹(台)  /  绿色英里,8,天使暂时离开。
导演:雷德利·斯科特RidleyScott   主演:吉娜·戴维斯GeenaDavis/苏...;1991 / 美国法国 / 犯罪剧情惊悚;;,,https://movie.douban.com/subject/1291992/,末路狂花 / Thelma & Louise / 塞尔玛与路易丝  /  末路狂花,8,没有了退路，只好飞向自由。
导演:昆汀·塔伦蒂诺QuentinTarantino   主演:杰米·福克斯JamieFoxx/...;2012 / 美国 / 剧情动作西部冒险;;,"
                                　　1858年，美国南北战争前两年。德国赏金猎人金·舒尔茨（克里斯托弗·瓦尔兹 Christoph Waltz饰）从贩奴商人手中买下黑奴姜戈（杰米·福克斯 Jamie Foxx饰），让其重获自由。舒尔茨实则是要把姜戈培养成无法无天的赏金猎人，为其缉拿各种通缉犯以换取报酬。姜 戈的唯一条件是：从暴虐的糖果庄园主卡尔文·坎迪（莱昂纳多·迪卡普里奥 Leonardo DiCaprio饰）手中解救出自己的妻子布鲁姆希尔达（凯丽·华盛顿 Kerry Washington饰）。本片是昆汀向1966年由塞吉奥·考布西执导的经典意大利西部片《迪亚戈》的致敬之作。
                                    ",https://movie.douban.com/subject/6307447/,被解救的姜戈 / Django Unchained / 被解放的姜戈  /  决杀令(台),8,热血沸腾，那个低俗、性感的无耻混蛋又来了。
导演:梅尔·吉布森MelGibson   主演:安德鲁·加菲尔德AndrewGarfield/...;2016 / 美国澳大利亚 / 剧情传记历史战争;;,,https://movie.douban.com/subject/26325320/,血战钢锯岭 / Hacksaw Ridge / 钢锯岭  /  钢铁英雄(台),8,优秀的战争片不会美化战场，不会粉饰死亡，不会矮化敌人，不会无视常识，最重要的，不会宣扬战争。
导演:让-马克·瓦雷Jean-MarcVallée   主演:马修·麦康纳MatthewMcCon...;2013 / 美国 / 剧情传记同性;;,"
                                　　1986年美国达拉斯市，恐同的德州电工罗恩·伍德鲁夫（马修·麦康纳 Matthew McConaughey 饰）发现自己患上“同志病”——艾滋，生命只剩30天。他使用的AZT（叠氮胸苷）是当时美国药管局唯一批准面市的抗艾药物，但毒性极大。为了活下去，罗恩开始研究各种抗艾 处方和替代疗法，甚至走私来自世界各地未经批准的药物。在医生萨克斯（詹妮弗·加纳 Jennifer Garner 饰）和异装癖同性恋雷蒙（杰瑞德·莱托 Jared Leto 饰）的帮助下，罗恩开始成立了一个叫做“达拉斯买家俱乐部”的地下组织，为艾滋病人提供更多“非常规疗法”，很多患病的男同性恋亦求助于他。他的举动自然受到了药管局和药商的阻挠和施压。罗恩最终在1992年9月去世，离他被告知只剩30天可活已经过去了2557天。在这近7年时间里，他坚持不懈的与病魔、与药管局及制药商进行艰苦的斗争，享受真正活过的人生......
                                    ",https://movie.douban.com/subject/1793929/,达拉斯买家俱乐部 / Dallas Buyers Club / 续命枭雄(港)  /  药命俱乐部(台),8,Jared Leto的腿比女人还美！
导演:达伦·阿伦诺夫斯基DarrenAronofsky   主演:艾伦·伯斯汀EllenBur...;2000 / 美国 / 剧情;;,,https://movie.douban.com/subject/1292270/,梦之安魂曲 / Requiem for a Dream / 噩梦挽歌(台)  /  迷上瘾(港),8,一场没有春天的噩梦。
导演:卢卡·圭达尼诺LucaGuadagnino   主演:蒂莫西·柴勒梅德Timothée...;2017 / 意大利法国巴西美国 / 剧情爱情同性;;,,https://movie.douban.com/subject/26799731/,请以你的名字呼唤我 / Call Me by Your Name / 以你的名字呼唤我(港 / 台) ,8,沉醉在电影的情感和视听氛围中无法自拔。
导演:克里斯托弗·史密斯ChristopherSmith   主演:梅利莎·乔治Melissa...;2009 / 英国澳大利亚 / 剧情悬疑惊悚;;,,https://movie.douban.com/subject/3011051/,恐怖游轮 / Triangle / 汪洋血迷宮(台)  /  轮回三角,8,不要企图在重复中寻找已经失去的爱。
导演:阿米尔·汗AamirKhan   主演:达席尔·萨法瑞DarsheelSafary/阿...;2007 / 印度 / 剧情儿童家庭;;,,https://movie.douban.com/subject/2363506/,地球上的星星 / Taare Zameen Par / 心中的小星星(台)  /  每一个孩子都是特别的,8,天使保护事件始末。
导演:安德鲁·尼科尔AndrewNiccol   主演:尼古拉斯·凯奇NicolasCage/...;2005 / 美国法国 / 剧情犯罪;;,,https://movie.douban.com/subject/1419936/,战争之王 / Lord of War / 军火之王(台 / 港) ,8,做一颗让别人需要你的棋子。
导演:陆川ChuanLu   主演:多布杰Duobujie/张磊LeiZhang/亓亮QiL...;2004 / 中国大陆香港 / 剧情犯罪;;,,https://movie.douban.com/subject/1308857/,可可西里 / Kekexili: Mountain Patrol,8,坚硬的信仰。
导演:李力持Lik-ChiLee   主演:周星驰StephenChow/巩俐LiGong/陈...;1993 / 香港 / 喜剧爱情古装;;,,https://movie.douban.com/subject/1306249/,唐伯虎点秋香 / 唐伯虎點秋香 / Flirting Scholar,8,华太师是黄霑，吴镇宇四大才子之一。
导演:王家卫KarWaiWong   主演:梁朝伟TonyLeungChiuWai/张曼玉Ma...;2000 / 香港法国 / 剧情爱情;;,,https://movie.douban.com/subject/1291557/,花样年华 / 花樣年華 / In the Mood for Love,8,偷情本没有这样美。
导演:StanleyDonen/GeneKelly   主演:GeneKelly/DonaldO'Connor/...;1952 / 美国 / 喜剧歌舞爱情;;,,https://movie.douban.com/subject/1293460/,雨中曲 / Singin' in the Rain / 雨中情  /  万花嬉春,9,骨灰级歌舞片。
导演:郭柯KeGuo   主演:;2015 / 中国大陆 / 纪录片;;,,https://movie.douban.com/subject/26430107/,二十二 / Twenty Two  /  22,8,有一些东西不应该被遗忘。
导演:李·昂克里奇LeeUnkrich   主演:汤姆·汉克斯TomHanks/蒂姆·艾...;2010 / 美国 / 喜剧动画奇幻冒险;;,,https://movie.douban.com/subject/1858711/,玩具总动员3 / Toy Story 3 / 反斗奇兵3(港)  /  玩具的故事3,8,跨度十五年的欢乐与泪水。
导演:达米安·斯兹弗隆DamiánSzifron   主演:达里奥·葛兰帝内提Darío...;2014 / 阿根廷西班牙 / 剧情喜剧犯罪;;,,https://movie.douban.com/subject/24750126/,荒蛮故事 / Relatos salvajes / 蛮荒故事  /  生命中最抓狂的小事(台),8,始于荒诞，止于更荒诞。
