,duty,sallary,name,time,location
5871,图像算法工程师,6-8千/月,江苏弘冠智能科技有限公司,2月3日,常州
5872,推荐算法工程师（六险一金 周末双休）,1.5-2.5万/月,广东盟讯科技有限公司,2月3日,广州-番禺区
5873,推荐算法工程师（六险一金 周末双休）,1.5-2.5万/月,广东盟讯科技有限公司,2月3日,广州-番禺区
5874,推荐算法工程师/算法工程师（周末双休 六险一金）,1.5-2.5万/月,广东盟讯科技有限公司,2月3日,广州-番禺区
5875,音频算法工程师,1.5-2万/月,惠州市锦好电子有限公司,2月3日,惠州
5876,算法工程师,1-2万/月,深圳市宜远智能科技有限公司,2月3日,深圳-南山区
5877,算法工程师,0.8-2万/月,北京华文天元信息咨询有限公司,2月2日,北京-朝阳区
5878,算法工程师,1-2万/月,北京华文天元信息咨询有限公司,2月2日,北京-朝阳区
5879,算法工程师,0.8-2万/月,北京华文天元信息咨询有限公司,2月2日,北京-朝阳区
5880,雷达算法工程师,1.2-2.4万/月,珠海云洲智能科技有限公司,2月2日,深圳
5881,SLAM算法工程师,1.2-2.4万/月,珠海云洲智能科技有限公司,2月2日,深圳
5882,感知算法工程师(00112-ZDJ),1-2万/月,北京四维图新科技股份有限公司,2月5日,北京-海淀区
5883,智能算法工程师(ZDJ-90),1.2-2.4万/月,北京四维图新科技股份有限公司,2月5日,北京-海淀区
5884,感知算法工程师(ZDJ-91),1.5-2万/月,北京四维图新科技股份有限公司,2月5日,北京-海淀区
5885,资深图像算法工程师,2.5-3万/月,深圳中科飞测科技有限公司,2月5日,深圳
5886,图像算法工程师  / 图像处理  / 视觉算法,20-30万/年,深圳中科飞测科技有限公司,2月5日,深圳
5887,算法工程师（生物信号）,1.8-3.6万/月,安徽华米信息科技有限公司,2月5日,北京-海淀区
5888,高级算法工程师（运动传感器）,1.8-3.6万/月,安徽华米信息科技有限公司,2月5日,北京-海淀区
5889,图像算法工程师,1.2-2.5万/月,精锐视觉智能科技（深圳）有限公司,2月2日,上海-徐汇区
5890,图像算法工程师,1.5-2万/月,精锐视觉智能科技（深圳）有限公司,2月2日,深圳-南山区
5891,算法工程师,1-1.5万/月,精锐视觉智能科技（深圳）有限公司,2月2日,青岛-李沧区
5892,图像识别算法工程师,2.5-3万/月,上海益课信息技术有限公司,2月2日,上海-浦东新区
5893,算法工程师,1.5-3万/月,税友软件集团股份有限公司,2月2日,杭州-滨江区
5894,算法工程师,20-30万/年,税友软件集团股份有限公司,2月2日,广州-番禺区
5895,软件工程师（算法工程师）,13-35万/年,税友软件集团股份有限公司,2月2日,杭州-滨江区
5896,图像算法工程师（中高级）,1-1.5万/月,武汉楚锐视觉检测科技有限公司,2月5日,武汉-东西湖区
5897,算法工程师,1.5-3万/月,上海优雅广告有限公司,2月5日,上海-闵行区
5898,算法工程师（应用/计算数学）,1.5-2.5万/月,杭州汉振科技有限公司,2月5日,杭州-西湖区
5899,机器视觉算法工程师,1-2.9万/月,杭州汉振科技有限公司,2月5日,杭州-西湖区
5900,高级图像算法工程师,15-20万/年,深圳市汇源润科科技有限公司,2月2日,深圳-南山区
5901,图像算法工程师,0.6-1.5万/月,江苏思特威电子科技有限公司,2月2日,上海-徐汇区
5902,高级导航算法工程师,2-2.5万/月,北京和协航电信息科技有限公司,2月2日,北京-海淀区
5903,算法工程师,1-3万/月,上海汇像信息技术有限公司,2月2日,上海-闵行区
5904,自然语言处理算法工程师,1.5-2万/月,南京地平线机器人技术有限公司,2月2日,南京-栖霞区
5905,机器人算法工程师,0.8-1.5万/月,蓝思智能机器人（长沙）有限公司,2月2日,长沙-浏阳市
5906,算法工程师,3.5-5千/月,税友软件集团股份有限公司,2月2日,杭州-滨江区
5907,算法工程师,20-30万/年,税友软件集团股份有限公司,2月2日,杭州-滨江区
5908,算法工程师,1.5-3万/月,税友软件集团股份有限公司,2月2日,杭州-滨江区
5909,算法工程师,1.5-3万/月,税友软件集团股份有限公司,2月2日,杭州-滨江区
5910,算法工程师-机器学习,1.3-3万/月,税友软件集团股份有限公司,2月2日,杭州-滨江区
5911,大数据算法工程师,20-50万/年,税友软件集团股份有限公司,2月2日,杭州-滨江区
5912,算法工程师（金桥）,15-30万/年,上海帆声图像科技有限公司,2月2日,上海-浦东新区
5913,建筑能耗分析算法工程师,1.2-1.5万/月,南京中科盟联信息科技有限公司,2月5日,南京
5914,slam算法工程师,0.8-1万/月,苏州牧星智能科技有限公司,2月4日,苏州-工业园区
5915,图像深度学习算法工程师,1-1.4万/月,杭州商圈网络技术有限公司,2月4日,杭州-西湖区
5916,高级视觉算法工程师,1.8-2.5万/月,中国大恒（集团）有限公司北京图像...,2月4日,北京-海淀区
5917,机械视觉算法工程师,1-1.5万/月,昆山施努卡自动化科技有限公司,2月4日,异地招聘
5918,算法工程师（工作地点：泸州）,1.8-2.4万/月,泸州倍赛达科技有限公司,2月4日,异地招聘
5919,算法工程师（工作地点：泸州）,1.8-2.4万/月,泸州倍赛达科技有限公司,2月4日,异地招聘
5920,AGV算法工程师,1-1.5万/月,蓝思智能机器人（长沙）有限公司,2月2日,长沙-浏阳市
5921,图像视频算法工程师,2-4万/月,上海宏鹿信息技术服务有限公司,2月2日,上海-浦东新区
5922,机器视觉算法工程师,1.2-1.8万/月,广州国机智能电力科技有限公司,2月2日,广州-黄埔区
5923,算法工程师（图像识别、智能行为分析）（成都）,12-24万/年,中国太平洋保险（集团）股份有限公司,2月2日,成都-高新区
5924,算法工程师,0.8-1万/月,西安奇维科技有限公司,2月2日,西安-高新技术...
5925,算法工程师(实习生),170元/天,浙江大华技术股份有限公司,2月2日,杭州-滨江区
5926,算法工程师,25-40万/年,浙江大华技术股份有限公司,2月2日,杭州-滨江区
5927,高级图像算法工程师,2.5-3.5万/月,上海扇思网络科技有限公司,2月1日,杭州-西湖区
5928,图像算法工程师-亲禾智千,0.6-1万/月,重庆亲禾投资（集团）有限公司,2月1日,重庆-渝北区
5929,算法工程师—亲禾智千,6-8千/月,重庆亲禾投资（集团）有限公司,2月1日,重庆-渝北区
5930,图像处理与模式识别算法工程师,1-1.5万/月,北京文通科技有限公司,2月2日,北京
5931,飞控算法工程师,1-1.5万/月,陕西土豆数据科技有限公司,2月2日,西安
5932,视频内容分析算法工程师,0.8-1.5万/月,陕西土豆数据科技有限公司,2月2日,西安
5933,PET/CT资深物理与算法工程师,1.3-1.8万/月,东软医疗系统有限公司,2月2日,沈阳-浑南区
5934,高精度定位算法工程师（GNSS）,1.5-3万/月,深圳华大北斗科技有限公司,2月2日,深圳
5935,深度学习算法工程师,2-4万/月,杭州保新科技有限公司,2月1日,杭州-江干区
5936,计算机图形高级算法工程师,2-4万/月,杭州保新科技有限公司,2月1日,杭州-江干区
5937,人脸识别算法工程师,1.8-4万/月,深圳市华付信息技术有限公司,2月1日,深圳-南山区
5938,深度学习视觉算法工程师,1.2-6万/月,图麟信息科技（上海）有限公司,2月1日,深圳-南山区
5939,算法工程师,3-4.5千/月,沈阳鑫泰格尔医药科技开发有限公司,2月1日,沈阳-沈河区
5940,算法工程师,1-1.5万/月,北京天融信科技有限公司,2月1日,北京
5941,3A算法工程师,20-60万/年,深圳市大疆创新科技有限公司,2月1日,上海-浦东新区
5942,GNSS定位算法工程师,1.5-3万/月,深圳华大北斗科技有限公司,2月2日,北京-海淀区
5943,GNSS定位算法工程师,1.5-3万/月,深圳华大北斗科技有限公司,2月2日,深圳
5944,基带算法工程师,1.5-3万/月,深圳华大北斗科技有限公司,2月2日,北京-海淀区
5945,基带算法工程师,1.5-3万/月,深圳华大北斗科技有限公司,2月2日,深圳
5946,导航算法工程师(037401),1.5-2万/月,京东商城,2月2日,西安-长安区
5947,IQ算法工程师,20-60万/年,深圳市大疆创新科技有限公司,2月1日,上海-浦东新区
5948,音频处理算法工程师（上海）,20-60万/年,深圳市大疆创新科技有限公司,2月1日,上海-浦东新区
5949,图像处理算法工程师,20-60万/年,深圳市大疆创新科技有限公司,2月1日,上海-浦东新区
5950,IQ算法工程师,20-60万/年,深圳市大疆创新科技有限公司,2月1日,上海-浦东新区
5951,算法工程师（应届）,1-2万/月,杭州兆华电子有限公司,2月1日,异地招聘
5952,3A算法工程师,20-60万/年,深圳市大疆创新科技有限公司,2月1日,上海-浦东新区
5953,二维码图像算法工程师（应届生）,5-8千/月,福州图腾易讯信息技术有限公司,2月1日,福州-鼓楼区
5954,高级二维码图像算法工程师,0.8-1.2万/月,福州图腾易讯信息技术有限公司,2月1日,福州-鼓楼区
5955,运动控制算法工程师（校招）,0.8-1.2万/月,上海维宏电子科技股份有限公司,2月1日,上海-奉贤区
5956,运动控制算法工程师,0.8-1.6万/月,上海维宏电子科技股份有限公司,2月1日,上海-奉贤区
5957,视频编解码算法工程师,2.5-5万/月,今日头条,2月1日,上海
5958,高级算法工程师,3-5.5万/月,今日头条,2月1日,上海
5959,广告算法工程师-核心广告系统,2.5-5万/月,今日头条,2月1日,北京
5960,数据挖掘算法工程师 - 反作弊方向,2.5-5万/月,今日头条,2月1日,北京
5961,视频算法工程师,2-4万/月,今日头条,2月1日,上海
5962,推荐算法工程师 - 短视频方向,2.5-5万/月,今日头条,2月1日,上海
5963,GCAS算法工程师,,上海航空电器有限公司,2月1日,上海
5964,算法工程师,,携程旅行网支持区,2月1日,上海-长宁区
5965,图像视觉算法工程师,2-4万/月,上海阅面网络科技有限公司,2月1日,上海-静安区
5966,FPGA算法工程师,0.8-1万/月,布勒索特克斯光电设备（合肥）有限...,2月1日,合肥-高新区
5967,NLP算法工程师 - 国际化,2.5-5万/月,今日头条,2月1日,北京
5968,NLP算法工程师 - 内容质量,2.5-5万/月,今日头条,2月1日,北京
5969,NLP算法工程师 - 审核业务,2.5-5万/月,今日头条,2月1日,北京
5970,NLP算法工程师 - 算法平台,2.5-5万/月,今日头条,2月1日,北京
5971,高级策略算法工程师,2.5-5万/月,今日头条,2月1日,北京
5972,AR算法工程师,10-15万/年,中国电子科技集团公司第三十二研究所,2月1日,上海-嘉定区
5973,算法工程师,,中国电子科技集团公司第三十二研究所,2月1日,上海-嘉定区
5974,推荐算法工程师,2.5-3万/月,北京多牛互动传媒股份有限公司,2月1日,北京-海淀区
5975,加密算法工程师（C语言开发）,1-1.5万/月,江苏通付盾科技有限公司,2月1日,苏州-工业园区
5976,机器学习算法工程师,2.5-5万/月,今日头条,2月1日,北京
5977,计算机视觉算法工程师,2-4万/月,今日头条,2月1日,深圳
5978,算法工程师,1.5-2.5万/月,北京云迹科技有限公司,2月1日,北京-海淀区
5979,飞行控制算法工程师(急招）,2-4万/月,深圳一电科技有限公司,2月1日,深圳-宝安区
5980,图像算法工程师 （目标检测跟踪）,0.7-1.3万/月,武汉高德无人机科技有限公司,2月1日,武汉
5981,图像算法工程师（计算机视觉）,0.7-1.3万/月,武汉高德无人机科技有限公司,2月1日,武汉
5982,移动端图像/视频算法工程师,2-4万/月,今日头条,2月1日,深圳
5983,视频算法工程师,2-4万/月,今日头条,2月1日,北京
5984,控制算法工程师,0.7-1.5万/月,武汉高德无人机科技有限公司,2月1日,武汉
5985,音频算法工程师,0.6-1.5万/月,武汉高德无人机科技有限公司,2月1日,武汉
5986,图形图像算法工程师,2.5-5万/月,今日头条,2月1日,北京
5987,3D重建算法工程师,0.6-1.5万/月,武汉高德无人机科技有限公司,2月1日,武汉
5988,算法工程师/机器视觉,1-4万/月,杭州博雅鸿图视频技术有限公司,2月1日,杭州-西湖区
5989,嵌入式智能算法工程师,0.8-3.5万/月,杭州博雅鸿图视频技术有限公司,2月1日,杭州-西湖区
5990,移动端图像/视频算法工程师,2-4万/月,今日头条,2月1日,深圳
5991,计算机视觉算法工程师,2-4万/月,今日头条,2月1日,深圳
5992,算法工程师-内容,3-4万/月,今日头条,2月1日,北京-海淀区
5993,A24-1算法工程师,3-4.5千/月,西安卓睿信息技术有限公司,2月1日,西安
5994,信号处理算法工程师/实习生,0.5-1.5万/月,成都希德电子信息技术有限公司,2月1日,成都-高新区
5995,图像算法工程师,1-1.5万/月,江苏吉赫兹雷达科技有限公司深圳分...,2月1日,深圳-宝安区
5996,搜索算法工程师,3-4万/月,今日头条,2月1日,北京-海淀区
5997,推荐算法工程师,3-4万/月,今日头条,2月1日,北京-海淀区
5998,高级图像算法工程师,1-1.5万/月,合肥嘉东光学股份有限公司,2月1日,合肥-高新区
5999,视觉算法工程师C++,1.5-3万/月,超节点创新科技（深圳）有限公司,2月1日,深圳-南山区
6000,资深图像算法工程师,2-2.5万/月,北京禾壮慧农科技发展有限公司,1月31日,异地招聘
6001,算法工程师,1-2.5万/月,杭州英歌智达科技有限公司,1月31日,异地招聘
6002,算法工程师,1-2.5万/月,杭州英歌智达科技有限公司,1月31日,杭州
6003,算法工程师,1-2.5万/月,杭州英歌智达科技有限公司,1月31日,异地招聘
6004,图像处理算法工程师,1-2万/月,大连成者科技有限公司,2月1日,异地招聘
6005,图像算法工程师/算法工程师,1-1.5万/月,深圳市富微科创电子有限公司,2月1日,异地招聘
6006,图像算法工程师,0.8-2万/月,深圳安盛生物医疗技术有限公司,2月1日,深圳
6007,推荐算法工程师-北京-12324,1.5-3万/月,优信集团,2月1日,北京-朝阳区
6008,算法工程师(数学建模方向),20-35万/年,北京维恩咨询有限公司,1月25日,北京-通州区
6009,资深图像算法工程师,2-2.5万/月,北京禾壮慧农科技发展有限公司,1月31日,北京-昌平区
6010,资深算法工程师/架构,1.5-3万/月,浙江核新同花顺网络信息股份有限公司,1月31日,杭州
6011,医学心电算法工程师,1-3万/月,山东康佑医疗科技有限公司,1月31日,泰安
