,location,time,sallary,name,duty
8285,深圳,3月12日,10万以上/月,星河控股集团有限公司,法务总经理（星河金融）
8286,无锡-滨湖区,3月12日,100万以上/年,南京广深信息科技有限公司,总经理（某高科技公司
8287,苏州-工业园区,3月12日,100万以上/年,南京广深信息科技有限公司,总经理（某高科技公司
8288,南京,3月12日,100万以上/年,南京广深信息科技有限公司,总经理（某高科技公司
8289,苏州-工业园区,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（某大型科技公司)
8290,异地招聘,3月12日,5-7万/月,厦门海韵华艺文化传媒有限公司,厦门诺亚金樽日结1000以上
8291,厦门,3月12日,5-7万/月,厦门海韵华艺文化传媒有限公司,厦门诺亚金樽日结800起
8292,厦门,3月12日,5-7万/月,厦门海韵华艺文化传媒有限公司,厦门娱乐日结800起包住
8293,厦门,3月12日,5-7万/月,厦门海韵华艺文化传媒有限公司,厦门娱乐包住
8294,广州,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8295,长春,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8296,重庆,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8297,异地招聘,3月12日,10万以上/月,岭南生态文旅股份有限公司,副总裁-营销
8298,异地招聘,3月12日,5-7万/月,岭南生态文旅股份有限公司,区域运营中心总经理
8299,异地招聘,3月12日,5-7万/月,岭南生态文旅股份有限公司,区域运营中心总经理
8300,深圳-龙岗区,3月12日,80-100万/年,星河控股集团有限公司,投资发展部总经理
8301,天津-和平区,3月12日,8-10万/月,星河控股集团有限公司,融资租赁副总经理（星河金融）
8302,广州-天河区,3月12日,60-80万/年,星河控股集团有限公司,区域财务管理中心负责人
8303,苏州-工业园区,3月12日,100万以上/年,南京广深信息科技有限公司,总经理（汽车金融）
8304,苏州-工业园区,3月12日,5-7万/月,南京广深信息科技有限公司,首席技术官/IT总监/信息总监 CIO
8305,苏州-工业园区,3月12日,80-100万/年,南京广深信息科技有限公司,汽车融资租赁副总经理（高薪）
8306,上海-黄浦区,3月12日,60-80万/年,南京广深信息科技有限公司,汽车融资租赁业务总监
8307,厦门,3月12日,5-7万/月,厦门海韵华艺文化传媒有限公司,厦门诺亚金樽包住
8308,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8309,深圳,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8310,南昌,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8311,哈尔滨,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8312,大连,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8313,异地招聘,3月12日,5-7万/月,岭南生态文旅股份有限公司,区域运营中心总经理
8314,异地招聘,3月12日,5-7万/月,岭南生态文旅股份有限公司,区域运营中心总经理
8315,异地招聘,3月12日,5-7万/月,岭南生态文旅股份有限公司,区域运营中心总经理
8316,东莞,3月12日,5-7万/月,岭南生态文旅股份有限公司,核算部总监（金融中心）
8317,东莞,3月12日,5-7万/月,岭南生态文旅股份有限公司,资金部总监
8318,天津-和平区,3月12日,100万以上/年,星河控股集团有限公司,商业保理总经理
8319,南京-雨花台区,3月12日,60-80万/年,南京广深信息科技有限公司,IT总监/信息技术总监（某大型企业聘）
8320,杭州,3月12日,5-7万/月,网易集团,高级深度学习图像研究员-雷火游戏部102
8321,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8322,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8323,成都,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8324,长沙,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8325,沈阳,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8326,上海-松江区,3月12日,5-7万/月,上海来伊份股份有限公司,供应链副总裁
8327,上海-松江区,3月12日,5-7万/月,上海来伊份股份有限公司,CRM营销总监
8328,上海-松江区,3月12日,5-7万/月,上海来伊份股份有限公司,O2O事业部总经理
8329,上海-松江区,3月12日,60-80万/年,上海来伊份股份有限公司,市场营销总监
8330,上海,3月12日,5-7万/月,上海来伊份股份有限公司,首席品牌官
8331,杭州,3月12日,5-7万/月,网易集团,高级自然语言处理研究员-雷火游戏部102
8332,杭州,3月12日,7-10万/月,网易集团,AI人工智能专家—人工智能实验室-雷火游戏部102
8333,杭州,3月12日,5-7万/月,网易集团,数据仓库专家-杭州研究院945
8334,杭州,3月12日,5-7万/月,网易集团,法律专家（专利方向）-法务部005
8335,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8336,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8337,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8338,北京,3月12日,100万以上/年,上海丁博士网络科技有限公司,城市合伙人
8339,贵州省,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8340,湖南省,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8341,深圳-龙华新区,3月12日,60-80万/年,中国人寿保险股份有限公司深圳市龙...,筹备处经理
8342,上海-黄浦区,3月12日,60-80万/年,南京广深信息科技有限公司,首席技术官/信息官/信息总监 CIO
8343,广州,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（汽车融资租赁）
8344,深圳,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（汽车融资租赁）
8345,杭州,3月12日,5-7万/月,网易集团,人工智能研究专家-网易杭州游戏AI实验室003
8346,北京,3月12日,5-7万/月,网易集团,法律专家（专利方向）-法务部-法务部005
8347,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8348,山东省,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8349,青海省,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8350,云南省,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8351,湖北省,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8352,常州-钟楼区,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（某大型科技公司)
8353,温州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,助理营业部经理(10013359)
8354,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8355,新疆,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8356,异地招聘,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8357,南京,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（某大型科技公司)
8358,杭州,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（某大型科技公司)
8359,上海,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,全球资产配置专家
8360,北京-朝阳区,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,PRM Head(10005597)
8361,杭州-西湖区,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,资产配置顾问（有高端客群优先）
8362,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8363,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8364,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8365,成都,3月12日,5-7万/月,上海丁博士网络科技有限公司,分公司总经理
8366,无锡,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（某大型科技公司)
8367,上海-黄浦区,3月12日,60-80万/年,南京广深信息科技有限公司,销售总监 (润滑油/轮胎/汽车用品/汽配件/快消品
8368,杭州-西湖区,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,贵宾团队经理/营业部副总
8369,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理(10015961)
8370,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理(10015961)
8371,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8372,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8373,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8374,南京,3月12日,6-9万/月,南京广深信息科技有限公司,副总经理 (润滑油/轮胎/汽车用品/汽配件/快消品
8375,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理(10015961)
8376,异地招聘,3月12日,5-10万/月,万家热线,城市合伙人
8377,异地招聘,3月12日,60-80万/年,广东中鹏电气有限公司,副总经理（科技公司）
8378,苏州-工业园区,3月12日,6-9万/月,南京广深信息科技有限公司,副总经理 (润滑油/轮胎/汽车用品/汽配件/快消品
8379,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,高级理财顾问（万银国际）
8380,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理(10015961)
8381,上海-浦东新区,3月12日,80-100万/年,上海致讯企业管理咨询有限公司,财富中心总经理（国企背景）
8382,上海-黄浦区,3月12日,6-9万/月,南京广深信息科技有限公司,副总经理 (润滑油/轮胎/汽车用品/汽配件/快消品
8383,南京,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,VIP智享经理(10017546)
8384,上海-浦东新区,3月12日,100万以上/年,上海致讯企业管理咨询有限公司,区域投资拓展副总裁
8385,广州-番禺区,3月11日,60-80万/年,广东海之鑫投资有限公司,总经理（金融）
8386,杭州-西湖区,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,尊享中心总经理
8387,杭州-下城区,3月12日,100万以上/年,南京广深信息科技有限公司,总经理（汽车金融）
8388,南京,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,VIP智享经理(10005970)
8389,上海-浦东新区,3月12日,5-7万/月,上海致讯企业管理咨询有限公司,首席人才官CHO（金融 集团）
8390,广州-番禺区,3月11日,60-80万/年,广东海之鑫投资有限公司,总经理（金融）
8391,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理(10015961)
8392,上海,3月12日,100万以上/年,南京广深信息科技有限公司,总经理（金融方向)
8393,镇江,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,VIP智享经理(10017549)
8394,镇江,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,VIP智享经理(10017549)
8395,深圳,3月12日,7-10万/月,上海致讯企业管理咨询有限公司,集团执行总裁（金融）
8396,深圳,3月12日,5-7万/月,上海致讯企业管理咨询有限公司,分公司总经理（金融 国企背景 ）
8397,广州-番禺区,3月11日,60-80万/年,广东海之鑫投资有限公司,总经理（金融）
8398,北京-东城区,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,Branch Manager(10020706)
8399,济南-历下区,3月12日,5-10万/月,绿城房地产集团有限公司,项目总经理/执行总经理
8400,上海-黄浦区,3月12日,80-100万/年,南京广深信息科技有限公司,汽车融资租赁副总经理
8401,上海-黄浦区,3月12日,60-80万/年,南京广深信息科技有限公司,（金融产品)分公司总经理/大区运营总监/销售总监
8402,杭州,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理(10015961)
8403,东莞,3月12日,5-7万/月,岭南生态文旅股份有限公司,信息化副总裁
8404,东莞,3月12日,5-7万/月,岭南生态文旅股份有限公司,PPP中心副总经理（融资）
8405,广州-番禺区,3月11日,60-80万/年,广东海之鑫投资有限公司,总经理（金融）
8406,广州,3月12日,7-10万/月,绿城房地产集团有限公司,工程副总经理
8407,苏州-工业园区,3月12日,60-80万/年,南京广深信息科技有限公司,IT总监/信息技术总监（某大型企业聘）
8408,苏州-工业园区,3月12日,60-80万/年,南京广深信息科技有限公司,首席技术官/信息官/信息总监 CIO
8409,异地招聘,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享经理(10017549)
8410,镇江,3月12日,5-7万/月,宜信卓越财富投资管理（北京）有限...,智享中心经理（营业部管理）(10017549)
8411,上海-浦东新区,3月12日,5-7万/月,岭南生态文旅股份有限公司,PPP中心副总经理（融资）
8412,深圳-福田区,3月12日,5-7万/月,岭南生态文旅股份有限公司,金控中心副总经理（PPP融资）
8413,广州-番禺区,3月11日,60-80万/年,广东海之鑫投资有限公司,总经理（金融）
8414,济南-历下区,3月12日,5-10万/月,绿城房地产集团有限公司,副总经理（分管领导）
8415,北京,3月12日,80-100万/年,南京广深信息科技有限公司,副总经理（汽车融资租赁）
