,sallary,location,duty,name,time
11666,100万以上/年,异地招聘,大区运营总监,广州安之哥农业科技发展有限公司,2月9日
11667,100万以上/年,异地招聘,大区运营总监,广州安之哥农业科技发展有限公司,2月9日
11668,100万以上/年,广州-荔湾区,大区运营总监,广州安之哥农业科技发展有限公司,2月9日
11669,60-80万/年,上海,华东区域总监,上海宝藤生物医药科技股份有限公司,2月9日
11670,80-100万/年,上海,销售总监,上海宝藤生物医药科技股份有限公司,2月9日
11671,100-150万/年,上海,营销副总裁,上海宝藤生物医药科技股份有限公司,2月9日
11672,10万以上/月,绍兴,业务经理,绍兴企盟网络设计有限公司,2月9日
11673,5-7万/月,北京-海淀区,高级软件工程师可股东模式合作,北京华琪软通技术有限公司,2月9日
11674,60-80万/年,异地招聘,投融资财务总监,广州安之哥农业科技发展有限公司,2月9日
11675,60-80万/年,异地招聘,投融资财务总监,广州安之哥农业科技发展有限公司,2月9日
11676,60-80万/年,异地招聘,投融资财务总监,广州安之哥农业科技发展有限公司,2月9日
11677,60-80万/年,异地招聘,投融资财务总监,广州安之哥农业科技发展有限公司,2月9日
11678,60-80万/年,异地招聘,投融资财务总监,广州安之哥农业科技发展有限公司,2月9日
11679,5-7万/月,异地招聘,改性塑料销售总监（美国）,五行科技股份有限公司,2月9日
11680,70-130万/年,昆山,塑料粒子销售总监,五行科技股份有限公司,2月9日
11681,70-130万/年,异地招聘,塑料粒子销售总监,五行科技股份有限公司,2月9日
11682,400元/小时,天津-和平区,高课时费诚聘小初高各科优秀老师,北京世纪曙光文化传播有限公司,2月9日
11683,400元/小时,武汉-江汉区,高课时费诚聘小初高各科优秀老师,北京世纪曙光文化传播有限公司,2月9日
11684,400元/小时,北京-西城区,高课时费诚聘小初高各科优秀老师,北京世纪曙光文化传播有限公司,2月9日
11685,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11686,100万以上/年,异地招聘,大区运营总监,广州安之哥农业科技发展有限公司,2月9日
11687,8-20万/月,福州-鼓楼区,产品运营（网格化事业部）,福建省星云大数据应用服务有限公司,2月9日
11688,60-80万/年,上海-黄浦区,酒店总经理,上海城市地产控股有限公司,2月9日
11689,10万以上/月,苏州,变速箱软件开发工程师,吉泰车辆技术（苏州）有限公司,2月9日
11690,10万以上/月,苏州,测试工程师,吉泰车辆技术（苏州）有限公司,2月9日
11691,60-80万/年,上海,Senior Cloud Account Manager - Hunter,Orange Business Services,2月9日
11692,5-7万/月,北京-海淀区,.net合伙人 .net股东 .net合作伙伴,北京华琪软通技术有限公司,2月9日
11693,100万以上/年,绍兴,信托公司副总经理,绍兴企盟网络设计有限公司,2月9日
11694,100万以上/年,异地招聘,工厂经理,绍兴企盟网络设计有限公司,2月9日
11695,5-7万/月,异地招聘,大数据、云计算方向的讲师or咨询顾问,北京火龙果软件工程技术中心,2月9日
11696,5-7万/月,北京-海淀区,大数据、云计算方向的讲师or咨询顾问,北京火龙果软件工程技术中心,2月9日
11697,5-7万/月,上海-杨浦区,业务咨询总监,赞同科技股份有限公司,2月9日
11698,5-7万/月,异地招聘,IT架构咨询总监,赞同科技股份有限公司,2月9日
11699,60-80万/年,异地招聘,大区营销总监,广州安之哥农业科技发展有限公司,2月9日
11700,60-80万/年,异地招聘,大区营销总监,广州安之哥农业科技发展有限公司,2月9日
11701,60-80万/年,异地招聘,大区营销总监,广州安之哥农业科技发展有限公司,2月9日
11702,60-80万/年,异地招聘,大区营销总监,广州安之哥农业科技发展有限公司,2月9日
11703,400元/小时,广州-越秀区,高课时费诚聘小初高各科优秀老师,北京世纪曙光文化传播有限公司,2月9日
11704,1000元/小时,异地招聘,各语种口译翻译人员,北京天译时代翻译有限责任公司,2月9日
11705,1000元/小时,异地招聘,各语种口译翻译人员,北京天译时代翻译有限责任公司,2月9日
11706,1000元/小时,北京-朝阳区,各语种口译翻译人员,北京天译时代翻译有限责任公司,2月9日
11707,30-50万/月,深圳-福田区,投资拓展经理/总监,东旭集团有限公司,2月9日
11708,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11709,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11710,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11711,6-10万/月,北京,Java游戏服务器主程,北京点触科技有限公司,2月9日
11712,60-100万/年,青海省,省区经理,河南琨远集团有限公司,2月9日
11713,60-100万/年,新疆,省区经理,河南琨远集团有限公司,2月9日
11714,60-80万/年,上海,Senior Cloud Account Manager - Hunter,Orange Business Services,2月9日
11715,10万以上/月,上海-闵行区,投资副总经理,上海上坤置业有限公司,2月9日
11716,60-80万/年,上海-闵行区,运营副总监,上海上坤置业有限公司,2月9日
11717,15-25万/月,深圳,流程高级经理,华大基因,2月9日
11718,10万以上/月,上海,分公司/分支机构营销部经理,宜投基金销售有限公司,2月9日
11719,5-7万/月,异地招聘,IT架构咨询总监,赞同科技股份有限公司,2月9日
11720,60-100万/年,珠海,艺术/设计总监,珠海市卡索发展有限公司,2月9日
11721,7-9万/月,上海-徐汇区,营销总监（城市综合体渠道灯光艺术业务，B2B）,上海曲约企业管理咨询有限公司,2月9日
11722,300元/小时,上海-黄浦区,急招新面孔模特礼仪可微胖免费指导,厦门睿火文化传媒有限公司,2月9日
11723,60-80万/年,广州-天河区,董事长高级产品助理,广东太阳神集团有限公司,2月9日
11724,30-60万/月,上海,新药转化项目负责人,上海细胞治疗工程技术研究中心集团...,2月9日
11725,100万以上/年,上海-黄浦区,基金销售/无责任底薪/团队直招,上海周康股权投资管理有限公司,2月9日
11726,100万以上/年,上海-黄浦区,基金销售/无责任底薪/高提点,上海周康股权投资管理有限公司,2月9日
11727,60-80万/年,异地招聘,销售副总—智慧城市方向,聚光科技(杭州)股份有限公司,2月9日
11728,10-20万/月,杭州,景观工程师/经理,杭州祥生弘盛房地产开发有限公司,2月9日
11729,60-100万/年,西藏,省区经理,河南琨远集团有限公司,2月9日
11730,60-100万/年,宁夏,省区经理,河南琨远集团有限公司,2月9日
11731,60-100万/年,甘肃省,省区经理,河南琨远集团有限公司,2月9日
11732,60-100万/年,贵州省,省区经理,河南琨远集团有限公司,2月9日
11733,60-80万/年,广州-天河区,澳新事业部总监（广州）,澳信集团,2月9日
11734,60-80万/年,广州-天河区,欧美事业部总监（广州）,澳信集团,2月9日
11735,80-100万/年,广州,资本运营总监,中国城投建设集团有限公司,2月9日
11736,7-10万/月,上海-徐汇区,（中台）研发总监,上海云济信息科技有限公司,2月9日
11737,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11738,300元/小时,上海-黄浦区,模特/礼仪模特/ 服装模特/ 网拍模特/ 演员模特,厦门睿火文化传媒有限公司,2月9日
11739,300元/小时,上海-黄浦区,急聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11740,300元/小时,上海-浦东新区,业余时间新人试衣模特可大龄微胖,厦门睿火文化传媒有限公司,2月9日
11741,300元/小时,上海-浦东新区,急招换季服装展示拍摄模特礼仪日结,厦门睿火文化传媒有限公司,2月9日
11742,300元/小时,上海-黄浦区,急招新面孔服装试衣模特可微胖,厦门睿火文化传媒有限公司,2月9日
11743,60-80万/年,广州,技术总工（工业废水方向）,广东合诚环境工程有限公司,2月9日
11744,60-80万/年,广州,技术总工（市政方向）,广东合诚环境工程有限公司,2月9日
11745,11-15万/月,杭州,海外技术支持主管,聚光科技(杭州)股份有限公司,2月9日
11746,10-12万/月,临沂,驻园园长（山东沂南园）,广东伟才教育科技股份有限公司,2月9日
11747,100万以上/年,武汉,中国平安综合金融储备干部,中国平安人寿保险股份有限公司前进...,2月9日
11748,60-100万/年,云南省,省区经理,河南琨远集团有限公司,2月9日
11749,60-100万/年,陕西省,省区经理,河南琨远集团有限公司,2月9日
11750,60-100万/年,重庆,省区经理,河南琨远集团有限公司,2月9日
11751,60-100万/年,异地招聘,省区经理,河南琨远集团有限公司,2月9日
11752,60-100万/年,重庆,省区经理,河南琨远集团有限公司,2月9日
11753,60-100万/年,青海省,省区经理,河南琨远集团有限公司,2月9日
11754,60-100万/年,新疆,省区经理,河南琨远集团有限公司,2月9日
11755,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11756,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11757,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11758,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11759,5-7万/月,深圳-福田区,保险代理人（代理制）,中国平安人寿保险股份有限公司深圳...,2月9日
11760,300元/小时,上海-黄浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11761,300元/小时,昆明,中介勿扰新面孔模特无需经验,厦门睿火文化传媒有限公司,2月9日
11762,300元/小时,昆明,无需经验新面孔业余模特中介勿扰,厦门睿火文化传媒有限公司,2月9日
11763,300元/小时,上海-黄浦区,中介勿扰新面孔业余模特无需经验,厦门睿火文化传媒有限公司,2月9日
11764,300元/小时,上海-浦东新区,中介勿扰新面孔模特无需经验,厦门睿火文化传媒有限公司,2月9日
11765,300元/小时,上海-黄浦区,急招拍摄样片展示模特礼仪可大龄,厦门睿火文化传媒有限公司,2月9日
11766,300元/小时,上海-黄浦区,无需经验展示模特礼仪日结可微胖,厦门睿火文化传媒有限公司,2月9日
11767,60-100万/年,西藏,省区经理,河南琨远集团有限公司,2月9日
11768,60-100万/年,宁夏,省区经理,河南琨远集团有限公司,2月9日
11769,60-100万/年,甘肃省,省区经理,河南琨远集团有限公司,2月9日
11770,60-100万/年,贵州省,省区经理,河南琨远集团有限公司,2月9日
11771,60-100万/年,云南省,省区经理,河南琨远集团有限公司,2月9日
11772,60-100万/年,陕西省,省区经理,河南琨远集团有限公司,2月9日
11773,60-100万/年,异地招聘,省区经理,河南琨远集团有限公司,2月9日
11774,60-100万/年,青海省,省区经理,河南琨远集团有限公司,2月9日
11775,60-100万/年,新疆,省区经理,河南琨远集团有限公司,2月9日
11776,300元/小时,上海-黄浦区,急招新面孔试衣拍摄模特可微胖,厦门睿火文化传媒有限公司,2月9日
11777,60-100万/年,西藏,省区经理,河南琨远集团有限公司,2月9日
11778,60-100万/年,宁夏,省区经理,河南琨远集团有限公司,2月9日
11779,60-100万/年,甘肃省,省区经理,河南琨远集团有限公司,2月9日
11780,60-100万/年,重庆,省区经理,河南琨远集团有限公司,2月9日
11781,60-100万/年,贵州省,省区经理,河南琨远集团有限公司,2月9日
11782,60-100万/年,云南省,省区经理,河南琨远集团有限公司,2月9日
11783,60-100万/年,陕西省,省区经理,河南琨远集团有限公司,2月9日
11784,60-100万/年,异地招聘,省区经理,河南琨远集团有限公司,2月9日
11785,80-100万/年,珠海,总会计师,中冶国际投资发展有限公司,2月9日
11786,10万以上/月,苏州,行政助理,吉泰车辆技术（苏州）有限公司,2月9日
11787,8-10万/月,上海,市场研究-高级运作总监/VP,上海天会皓闻信息科技有限公司,2月9日
11788,7-10万/月,重庆,常务副总,重庆华南城有限公司,2月9日
11789,80-100万/年,苏州,国金财富 - 大客户总监（苏州）,上海国金理益财富基金销售有限公司,2月9日
11790,10万以上/月,张家港,Senior Sourcing Specialist,诺士清洁用品（张家港）有限公司,2月9日
11791,100万以上/年,青岛-市北区,外贸专员,青岛萨亚姆商贸有限公司,2月9日
11792,7-10万/月,北京-朝阳区,关卡策划,成都动鱼数码科技有限公司,2月9日
11793,7-10万/月,北京-昌平区,教学主管,北京通州小博士文化培训学校,2月9日
11794,10万以上/月,北京-海淀区,销售经理,北京金山顶尖科技股份有限公司,2月9日
11795,10万以上/月,北京-海淀区,销售经理（IT、软件、硬件、系统集成),北京金山顶尖科技股份有限公司,2月9日
11796,10万以上/月,北京-海淀区,渠道销售,北京金山顶尖科技股份有限公司,2月9日
11797,60-80万/年,上海-黄浦区,BPO RPA and Tool Lead,大连凯沃企业管理咨询有限公司,2月9日
11798,10万以上/月,桂林,广西桂林地区 医药代表,深圳信立泰药业股份有限公司,2月9日
11799,80-100万/年,深圳-南山区,Greater China Sales Director 大中华区销售总监,深圳市用安智能科技有限公司,2月9日
11800,300元/小时,上海-青浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11801,300元/小时,上海-嘉定区,诚聘服装样片试衣模特无需经验,厦门睿火文化传媒有限公司,2月9日
11802,300元/小时,上海-浦东新区,急招新面孔样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11803,300元/小时,上海-杨浦区,日结新面孔样片模特无需经验,厦门睿火文化传媒有限公司,2月9日
11804,300元/小时,上海-黄浦区,无需经验新面孔平面展示拍摄模特可微胖,厦门睿火文化传媒有限公司,2月9日
11805,300元/小时,上海-黄浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11806,300元/小时,上海-浦东新区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11807,300元/小时,上海-黄浦区,日结诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11808,300元/小时,上海-黄浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11809,300元/小时,上海-黄浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11810,300元/小时,上海-黄浦区,免费指导可微胖平面模特可大龄,厦门睿火文化传媒有限公司,2月9日
11811,300元/小时,上海-静安区,电商新款服饰网拍平面拍摄模特,厦门睿火文化传媒有限公司,2月9日
11812,300元/小时,上海-黄浦区,急招新面孔服装模特拍摄可微胖,厦门睿火文化传媒有限公司,2月9日
11813,300元/小时,上海-徐汇区,急招新面孔试衣模特 免费指导,厦门睿火文化传媒有限公司,2月9日
11814,300元/小时,上海-静安区,急招新面孔试衣模特 模特礼仪,厦门睿火文化传媒有限公司,2月9日
11815,300元/小时,上海-黄浦区,青春网拍时尚新款服饰模特可微胖,厦门睿火文化传媒有限公司,2月9日
11816,300元/小时,上海-黄浦区,急招新人***模特礼仪无需经验,厦门睿火文化传媒有限公司,2月9日
11817,300元/小时,上海-黄浦区,诚聘服装样片拍摄模特可微胖大龄,厦门睿火文化传媒有限公司,2月9日
11818,300元/小时,上海-黄浦区,无需经验试衣模特礼仪/可大龄,厦门睿火文化传媒有限公司,2月9日
11819,300元/小时,上海-闵行区,急招新面孔网拍展示模特礼仪免费指导,厦门睿火文化传媒有限公司,2月9日
11820,300元/小时,上海-黄浦区,模特礼仪日结可免费指导,厦门睿火文化传媒有限公司,2月9日
11821,300元/小时,上海-杨浦区,急招网拍街拍会展模特礼仪无需经验,厦门睿火文化传媒有限公司,2月9日
11822,300元/小时,上海-黄浦区,急招新面孔可微胖平面模特可大龄,厦门睿火文化传媒有限公司,2月9日
11823,300元/小时,上海-黄浦区,免费指导可微胖平面模特可大龄,厦门睿火文化传媒有限公司,2月9日
11824,300元/小时,上海-黄浦区,急招新面孔试衣模特无须经验日结,厦门睿火文化传媒有限公司,2月9日
11825,300元/小时,上海-黄浦区,电商新款服饰网拍平面模特拍摄,厦门睿火文化传媒有限公司,2月9日
11826,300元/小时,上海-黄浦区,急招新面孔试衣模特无须经验,厦门睿火文化传媒有限公司,2月9日
11827,300元/小时,上海-静安区,急招电商新款服饰网拍平面拍摄模特,厦门睿火文化传媒有限公司,2月9日
11828,300元/小时,上海-静安区,急招新面孔服装彩妆拍摄模特可微胖,厦门睿火文化传媒有限公司,2月9日
11829,300元/小时,上海-静安区,无须经验电商新款服饰网拍平面拍摄模特,厦门睿火文化传媒有限公司,2月9日
11830,500元/小时,上海-静安区,急招新面孔试衣模特拍摄可微胖,厦门睿火文化传媒有限公司,2月9日
11831,500元/小时,上海-静安区,无需经验新款服饰街拍拍摄模特可大龄,厦门睿火文化传媒有限公司,2月9日
11832,300元/小时,上海-静安区,急招无需经验新面孔街拍试衣模特可微胖,厦门睿火文化传媒有限公司,2月9日
11833,300元/小时,上海-静安区,急招新面孔服装平面拍摄模特可大龄,厦门睿火文化传媒有限公司,2月9日
11834,300元/小时,上海-静安区,电商新款服饰网拍模特拍摄可大龄,厦门睿火文化传媒有限公司,2月9日
11835,300元/小时,上海-黄浦区,无需经验大龄网拍展示模特,厦门睿火文化传媒有限公司,2月9日
11836,300元/小时,上海-黄浦区,无须经验新面孔展示模特 可微胖,厦门睿火文化传媒有限公司,2月9日
11837,300元/小时,上海-黄浦区,急招新面孔试衣模特 可微胖,厦门睿火文化传媒有限公司,2月9日
11838,300元/小时,上海-静安区,急招新面孔中老年试衣模特 可微胖,厦门睿火文化传媒有限公司,2月9日
11839,300元/小时,上海-黄浦区,电商新款服饰网拍平面拍摄模特,厦门睿火文化传媒有限公司,2月9日
11840,300元/小时,上海-黄浦区,急招新面孔服装平面拍摄模特可微胖,厦门睿火文化传媒有限公司,2月9日
11841,300元/小时,上海-黄浦区,急招新面孔试衣展示模特 免费指导,厦门睿火文化传媒有限公司,2月9日
11842,300元/小时,上海-黄浦区,手模脚模腿模试衣模特可新人微胖,厦门睿火文化传媒有限公司,2月9日
11843,300元/小时,上海-黄浦区,周末日结蘑菇街新款拍摄模特无需经验,厦门睿火文化传媒有限公司,2月9日
11844,300元/小时,上海-黄浦区,急招新面孔试衣模特礼仪免费指导,厦门睿火文化传媒有限公司,2月9日
11845,300元/小时,上海-黄浦区,急招新面孔服装展示拍摄模特礼仪可微胖,厦门睿火文化传媒有限公司,2月9日
11846,300元/小时,上海-黄浦区,急招新面孔试衣模特礼仪可微胖,厦门睿火文化传媒有限公司,2月9日
11847,300元/小时,上海-黄浦区,电商新款服饰拍摄展示模特礼仪,厦门睿火文化传媒有限公司,2月9日
11848,300元/小时,上海-黄浦区,电商新款服饰展示模特礼仪拍摄,厦门睿火文化传媒有限公司,2月9日
11849,300元/小时,上海-黄浦区,急招新面孔服装展示模特礼仪拍摄可微胖,厦门睿火文化传媒有限公司,2月9日
11850,300元/小时,上海-静安区,长期直招新面孔试衣模特礼仪,厦门睿火文化传媒有限公司,2月9日
11851,300元/小时,上海-黄浦区,新人无经验可周末拍摄试衣模特,厦门睿火文化传媒有限公司,2月9日
11852,300元/小时,上海-黄浦区,美拍免费指导+***模特+可微胖,厦门睿火文化传媒有限公司,2月9日
11853,300元/小时,上海-浦东新区,高端优雅气质风格服装模特,厦门睿火文化传媒有限公司,2月9日
11854,300元/小时,上海-静安区,诚聘大龄***穿版试衣模特,厦门睿火文化传媒有限公司,2月9日
11855,300元/小时,昆明,急招新面孔试衣模特无需经验,厦门睿火文化传媒有限公司,2月9日
11856,300元/小时,苏州,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11857,300元/小时,上海-黄浦区,诚聘服装样片试衣模特中介勿扰,厦门睿火文化传媒有限公司,2月9日
11858,300元/小时,上海-黄浦区,圆脸微胖可爱自信平面模特,厦门睿火文化传媒有限公司,2月9日
11859,300元/小时,上海-浦东新区,直招新人拍摄模特服装包包饰品,厦门睿火文化传媒有限公司,2月9日
11860,300元/小时,上海-黄浦区,急招网拍模特-礼仪***日结-可大龄-微胖,厦门睿火文化传媒有限公司,2月9日
11861,300元/小时,上海-浦东新区,新人服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11862,300元/小时,上海-奉贤区,网拍模特礼仪急招,厦门睿火文化传媒有限公司,2月9日
11863,300元/小时,上海-杨浦区,急招服装样片试衣拍摄模特礼仪免费指导,厦门睿火文化传媒有限公司,2月9日
11864,300元/小时,上海-黄浦区,无需经验急聘淘宝模特可新人微胖,厦门睿火文化传媒有限公司,2月9日
11865,300元/小时,上海-黄浦区,中介勿扰新面孔模特无需经验,厦门睿火文化传媒有限公司,2月9日
11866,300元/小时,上海-浦东新区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11867,300元/小时,上海-黄浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11868,300元/小时,上海-浦东新区,电商新款服饰网拍平面拍摄模特礼仪,厦门睿火文化传媒有限公司,2月9日
11869,7-10万/月,广州-天河区,投融资经理,深圳市前海诚帮金融服务有限公司,2月9日
11870,300元/小时,上海-黄浦区,急招新面孔试衣模特 免费指导,厦门睿火文化传媒有限公司,2月9日
11871,300元/小时,上海-徐汇区,电商新款服饰网拍模特拍摄,厦门睿火文化传媒有限公司,2月9日
11872,300元/小时,上海-黄浦区,电商新款服饰展示模特拍摄可微胖,厦门睿火文化传媒有限公司,2月9日
11873,300元/小时,上海-黄浦区,周末服饰拍摄急需礼仪模特 免费指导,厦门睿火文化传媒有限公司,2月9日
11874,7-10万/月,上海-普陀区,营销总监,上海明阳环保科技有限公司,2月9日
11875,10-20万/月,上海,业务运营专家（客服中心）,饿了么,2月9日
11876,7-10万/月,上海-普陀区,策略运营经理,饿了么,2月9日
11877,10-20万/月,成都,理财规划师（高薪+双休）,中国人寿保险股份有限公司成都市分...,2月9日
11878,10-20万/月,成都,理财规划师（高薪+投资）,中国人寿保险股份有限公司成都市分...,2月9日
11879,10-20万/月,成都,理财规划师（高薪+双休）,中国人寿保险股份有限公司成都市分...,2月9日
11880,300元/小时,上海-黄浦区,电商新款服饰网拍模特礼仪拍摄,厦门睿火文化传媒有限公司,2月9日
11881,300元/小时,上海-黄浦区,急招新面孔试衣模特礼仪可微胖,厦门睿火文化传媒有限公司,2月9日
11882,300元/小时,上海-黄浦区,电商新款服饰网拍模特礼仪拍摄,厦门睿火文化传媒有限公司,2月9日
11883,300元/小时,上海-黄浦区,急招新面孔服装展示模特礼仪拍摄可微胖,厦门睿火文化传媒有限公司,2月9日
11884,300元/小时,上海-黄浦区,电商新款服饰网拍模特拍摄可微胖,厦门睿火文化传媒有限公司,2月9日
11885,300元/小时,上海-静安区,周末***网拍模特礼仪日结,厦门睿火文化传媒有限公司,2月9日
11886,300元/小时,上海-徐汇区,急招新面孔试衣模特 可微胖,厦门睿火文化传媒有限公司,2月9日
11887,30-80万/月,异地招聘,财务总监,朗诗集团股份有限公司,2月9日
11888,5-7万/月,上海-普陀区,销售经理,上海马太资产管理有限公司,2月9日
11889,10-20万/月,成都,理财规划师,中国人寿保险股份有限公司成都市分...,2月9日
11890,5000元/天,深圳-龙华新区,QC,深圳市智博通电子有限公司,2月9日
11891,5-7万/月,北京-海淀区,主任建筑设计师,中国电建地产集团有限公司,2月9日
11892,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11893,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11894,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11895,8-30万/月,绍兴,教师,浙江海亮教育集团有限公司,2月9日
11896,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11897,300元/小时,上海-松江区,急招新面孔试衣模特 可微胖,厦门睿火文化传媒有限公司,2月9日
11898,300元/小时,上海-闵行区,急招新面孔试衣模特 可微胖,厦门睿火文化传媒有限公司,2月9日
11899,300元/小时,上海-徐汇区,急招新面孔试衣模特 模特礼仪,厦门睿火文化传媒有限公司,2月9日
11900,300元/小时,上海-黄浦区,诚聘服装样片试衣模特免费指导,厦门睿火文化传媒有限公司,2月9日
11901,300元/小时,上海-静安区,正规***业余模特可微胖,厦门睿火文化传媒有限公司,2月9日
11902,100万以上/年,上海-闵行区,百万级会员 财务实战讲师,上海麦坚时投资管理有限公司,2月9日
11903,8-12万/月,广州-天河区,培训讲师（华南片区）,湖南炎帝生物工程有限公司,2月9日
11904,150-160万/年,郑州,平面设计总监，年均150万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11905,500-2000万/年,郑州,副总经理/副总裁，年均500万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11906,100-150万/年,郑州,大客户销售，兼全职皆可，年均100万元，免费海外旅游,韩城金鸿日用品经销店,2月9日
11907,150-200万/年,郑州,区域销售总监，兼全职皆可，年均150万，免费海外旅游,韩城金鸿日用品经销店,2月9日
11908,100-150万/年,郑州,大客户管理，兼全职皆可，年均100万元，免费海外旅游,韩城金鸿日用品经销店,2月9日
11909,7-10万/月,上海-闵行区,市场营销经理,北京优肯飞扬体育文化有限公司上海...,2月9日
11910,7-10万/月,上海-闵行区,市场推广专员,北京优肯飞扬体育文化有限公司上海...,2月9日
11911,60-120万/年,上海-浦东新区,董事会秘书,上海麦子资产管理有限公司,2月9日
11912,60-80万/年,上海,Senior HR Manager（知名外资汽车零部件公司）,万宝盛华人力资源（中国）有限公司,2月9日
11913,150-160万/年,上海,财务总经理/CFO,万宝盛华人力资源（中国）有限公司,2月9日
11914,150-160万/年,异地招聘,财务总经理/CFO,万宝盛华人力资源（中国）有限公司,2月9日
11915,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11916,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11917,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11918,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11919,8-30万/月,异地招聘,教师,浙江海亮教育集团有限公司,2月9日
11920,60-80万/年,异地招聘,运营副总,广东百盈花园房地产开发有限公司,2月9日
11921,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11922,4000元/天,北京-朝阳区,高校教师教学培训讲师,北京弗布克管理咨询有限公司,2月9日
11923,4000元/天,北京-朝阳区,高校辅导员培训讲师,北京弗布克管理咨询有限公司,2月9日
11924,10万以上/月,合肥,工程咨询师,安徽蒙建城乡规划建筑设计有限公司...,2月9日
11925,10万以上/月,合肥,市政类造价工程师,安徽蒙建城乡规划建筑设计有限公司...,2月9日
11926,10万以上/月,合肥,安装造价工程师,安徽蒙建城乡规划建筑设计有限公司...,2月9日
11927,150-200万/年,郑州,渠道分销总监，兼全职皆可，年均150万，免费海外旅游,韩城金鸿日用品经销店,2月9日
11928,110-200万/年,郑州,保镖，年均50万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11929,100-200万/年,郑州,培训/课程顾问，年均50万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11930,100-200万/年,郑州,培训讲师，年均100万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11931,150-200万/年,郑州,电子商务总监，年均150万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11932,100-500万/年,郑州,校长，年均100-500万元左右，免费海外旅游,韩城金鸿日用品经销店,2月9日
11933,60-90万/年,广州,区域总/城市总经理,万宝盛华人力资源（中国）有限公司,2月9日
11934,60-90万/年,合肥,客服负责人,万宝盛华人力资源（中国）有限公司,2月9日
11935,5000元/天,南昌-南昌县,消防中控员,江西汉立光电技术有限公司,2月9日
11936,5-7万/月,济南,三宇和记地产诚招二手房经纪人,山东三宇和记房地产经纪有限公司,2月9日
11937,5-7万/月,北京,国际销售总监,海思科医药集团股份有限公司,2月9日
11938,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11939,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11940,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11941,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11942,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11943,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11944,10万以上/月,合肥,土建造价工程师,安徽蒙建城乡规划建筑设计有限公司...,2月9日
11945,4000元/小时,东莞,IPQC,深圳市海盈科技股份有限公司东莞分...,2月9日
